season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,judge1_score,judge2_score,judge3_score,judge4_score,raw_total_score,is_active,row_valid_judge_count,week_valid_judge_count,max_possible_score,normalized_score
27,8,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,Eliminated Week 6,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
27,9,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,Eliminated Week 6,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
28,1,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,6.0,5.0,6.0,,17.0,True,3,3.0,30.0,0.5666666666666667
28,2,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,5.0,5.0,5.0,,15.0,True,3,3.0,30.0,0.5
28,3,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
28,4,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
28,5,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
28,6,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
28,7,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
28,8,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
28,9,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
28,10,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
28,11,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,1,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,4.0,4.0,4.0,,12.0,True,3,3.0,30.0,0.4
2,2,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,6.0,5.0,5.0,,16.0,True,3,3.0,30.0,0.5333333333333333
2,3,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,6.0,4.0,4.0,,14.0,True,3,3.0,30.0,0.4666666666666667
2,4,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,4.0,2.0,2.0,,8.0,True,3,3.0,30.0,0.26666666666666666
2,5,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,6,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,7,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,8,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
30,1,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,6.0,6.0,6.0,6.0,24.0,True,4,4.0,40.0,0.6
30,2,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,5.0,5.0,6.0,6.0,22.0,True,4,4.0,40.0,0.55
30,3,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,7.0,6.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
30,4,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,7.0,6.5,7.5,7.5,28.5,True,4,4.0,40.0,0.7125
30,5,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
30,6,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
30,7,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
30,8,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
30,9,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
30,10,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,Eliminated Week 4,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
32,1,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,4.0,4.0,4.0,,12.0,True,3,3.0,30.0,0.4
32,2,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
32,3,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
32,4,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
32,5,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
32,6,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
32,7,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
32,8,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
32,9,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
32,10,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
32,11,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
23,1,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,6.0,5.0,5.0,6.0,22.0,True,4,4.0,40.0,0.55
23,2,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,7.0,6.0,6.0,7.0,26.0,True,4,4.0,40.0,0.65
23,3,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
23,4,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
23,5,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
23,6,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,8.0,7.0,8.0,8.0,31.0,True,4,4.0,40.0,0.775
23,7,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,8.5,8.0,8.0,8.5,33.0,True,4,4.0,40.0,0.825
23,8,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
23,9,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
23,10,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
23,11,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,Eliminated Week 7,8,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
7,1,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,6.5,6.5,6.5,,19.5,True,3,3.0,30.0,0.65
7,2,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,7.0,6.0,6.0,,19.0,True,3,3.0,30.0,0.6333333333333333
7,3,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
7,4,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,6.0,7.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
7,5,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
7,6,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
7,7,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,8.0,9.0,8.0,,25.0,True,3,3.0,30.0,0.8333333333333334
7,8,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
7,9,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
7,10,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
14,1,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,7.0,6.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
14,2,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,7.0,6.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
14,3,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
14,4,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,7.0,8.0,7.0,,22.0,True,3,3.0,30.0,0.7333333333333333
14,5,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
14,6,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,10.0,10.0,10.0,,30.0,True,3,3.0,30.0,1.0
14,7,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,8.0,7.5,8.0,,23.5,True,3,3.0,30.0,0.7833333333333333
14,8,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,8.5,8.5,8.5,,25.5,True,3,3.0,30.0,0.85
14,9,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
14,10,Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,1,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,Eliminated Week 6,9,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
9,2,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,Eliminated Week 6,9,7.0,6.0,6.0,,19.0,True,3,3.0,30.0,0.6333333333333333
9,3,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,Eliminated Week 6,9,6.0,6.0,7.0,,19.0,True,3,3.0,30.0,0.6333333333333333
9,4,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,Eliminated Week 6,9,9.0,9.0,10.0,,28.0,True,3,3.0,30.0,0.9333333333333333
9,5,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,Eliminated Week 6,9,8.0,8.0,7.0,,23.0,True,3,3.0,30.0,0.7666666666666667
9,6,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,Eliminated Week 6,9,8.3333,8.3333,7.3333,,23.9999,True,3,3.0,30.0,0.7999966666666667
9,7,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,Eliminated Week 6,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,8,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,Eliminated Week 6,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,9,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,Eliminated Week 6,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,10,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,Eliminated Week 6,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
8,1,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,8.0,7.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
8,2,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,9.0,8.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
8,3,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
8,4,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,10.0,9.0,10.0,,29.0,True,3,3.0,30.0,0.9666666666666667
8,5,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,8.0,8.0,9.0,,25.0,True,3,3.0,30.0,0.8333333333333334
8,6,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
8,7,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,10.0,9.0,10.0,,29.0,True,3,3.0,30.0,0.9666666666666667
8,8,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,7.5,7.5,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
8,9,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,9.5,9.5,9.5,,28.5,True,3,3.0,30.0,0.95
8,10,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,9.0,9.5,9.0,,27.5,True,3,3.0,30.0,0.9166666666666666
8,11,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,9.5,9.5,9.5,,28.5,True,3,3.0,30.0,0.95
15,1,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
15,2,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,8.0,8.0,7.5,,23.5,True,3,3.0,30.0,0.7833333333333333
15,3,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
15,4,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,9.0,9.0,9.5,9.5,37.0,True,4,4.0,40.0,0.925
15,5,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,9.25,9.5,9.5,,28.25,True,3,3.0,30.0,0.9416666666666667
15,6,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,9.5,10.0,10.0,,29.5,True,3,3.0,30.0,0.9833333333333333
15,7,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,13.3333,12.8333,12.8333,,38.9999,True,3,3.0,30.0,1.2999966666666665
15,8,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,10.0,10.0,10.0,,30.0,True,3,3.0,30.0,1.0
15,9,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,9.5,9.7777,9.5,,28.7777,True,3,3.0,30.0,0.9592566666666666
15,10,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,9.7777,9.7777,9.7777,,29.333099999999998,True,3,3.0,30.0,0.9777699999999999
30,1,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,7.0,6.0,7.0,6.0,26.0,True,4,4.0,40.0,0.65
30,2,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,7.0,6.0,7.0,7.0,27.0,True,4,4.0,40.0,0.675
30,3,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,8.0,7.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
30,4,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,9.0,9.5,9.0,9.0,36.5,True,4,4.0,40.0,0.9125
30,5,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
30,6,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,8.0,9.0,8.0,9.0,34.0,True,4,4.0,40.0,0.85
30,7,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,9.5,9.5,9.5,9.5,38.0,True,4,4.0,40.0,0.95
30,8,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,10.5,10.5,10.5,10.5,42.0,True,4,4.0,40.0,1.05
30,9,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,8.5,9.5,9.0,9.0,36.0,True,4,4.0,40.0,0.9
30,10,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,Eliminated Week 9,6,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
18,1,Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,1st Place,1,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
18,2,Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,1st Place,1,8.0,9.0,8.0,,25.0,True,3,3.0,30.0,0.8333333333333334
18,3,Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,1st Place,1,10.0,9.0,10.0,10.0,39.0,True,4,4.0,40.0,0.975
18,4,Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,1st Place,1,10.0,9.0,10.0,10.0,39.0,True,4,4.0,40.0,0.975
18,5,Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,1st Place,1,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
18,6,Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,1st Place,1,10.0,10.0,10.0,10.0,40.0,True,4,4.0,40.0,1.0
18,7,Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,1st Place,1,10.0,10.0,9.0,10.0,39.0,True,4,4.0,40.0,0.975
18,8,Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,1st Place,1,9.0,9.0,8.0,10.0,36.0,True,4,4.0,40.0,0.9
18,9,Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,1st Place,1,10.0,10.0,10.0,10.0,40.0,True,4,4.0,40.0,1.0
18,10,Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,1st Place,1,10.0,10.0,10.0,,30.0,True,3,3.0,30.0,1.0
13,1,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,5.0,4.0,5.0,,14.0,True,3,3.0,30.0,0.4666666666666667
13,2,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
13,3,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
13,4,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
13,5,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
13,6,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
13,7,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
13,8,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
13,9,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
13,10,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,1,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,Eliminated Week 2,11,6.0,5.0,5.0,,16.0,True,3,3.0,30.0,0.5333333333333333
11,2,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,Eliminated Week 2,11,4.0,5.0,3.0,,12.0,True,3,3.0,30.0,0.4
11,3,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,Eliminated Week 2,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,4,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,Eliminated Week 2,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,5,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,Eliminated Week 2,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,6,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,Eliminated Week 2,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,7,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,Eliminated Week 2,11,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
11,8,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,Eliminated Week 2,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,9,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,Eliminated Week 2,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,10,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,Eliminated Week 2,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,1,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,Eliminated Week 7,7,7.0,6.0,6.0,,19.0,True,3,3.0,30.0,0.6333333333333333
9,2,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,Eliminated Week 7,7,7.0,7.0,6.0,,20.0,True,3,3.0,30.0,0.6666666666666666
9,3,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,Eliminated Week 7,7,5.0,4.0,5.0,,14.0,True,3,3.0,30.0,0.4666666666666667
9,4,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,Eliminated Week 7,7,5.0,6.0,5.0,,16.0,True,3,3.0,30.0,0.5333333333333333
9,5,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,Eliminated Week 7,7,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
9,6,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,Eliminated Week 7,7,6.6666,8.6666,6.6666,,21.9998,True,3,3.0,30.0,0.7333266666666667
9,7,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,Eliminated Week 7,7,8.0,8.0,7.5,,23.5,True,3,3.0,30.0,0.7833333333333333
9,8,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,Eliminated Week 7,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,9,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,Eliminated Week 7,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,10,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,Eliminated Week 7,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
20,1,Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,Eliminated Week 4,10,6.0,6.0,7.0,7.0,26.0,True,4,4.0,40.0,0.65
20,2,Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,Eliminated Week 4,10,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
20,3,Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,Eliminated Week 4,10,6.0,6.0,6.0,6.0,24.0,True,4,4.0,40.0,0.6
20,4,Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,Eliminated Week 4,10,7.0,7.0,8.0,8.0,30.0,True,4,4.0,40.0,0.75
20,5,Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,Eliminated Week 4,10,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
20,6,Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,Eliminated Week 4,10,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
20,7,Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,Eliminated Week 4,10,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
20,8,Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,Eliminated Week 4,10,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
20,9,Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,Eliminated Week 4,10,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
20,10,Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,Eliminated Week 4,10,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
19,1,Michael Waltrip,Emma Slater,Racing Driver,Kentucky,United States,51,Eliminated Week 8,7,7.0,6.0,6.0,6.0,25.0,True,4,4.0,40.0,0.625
